,time,period,step,zon,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,stoarge_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,perecent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out,river_contribution,river_contribution_2,river_contribution_3,well_contribution,total_contribution,storage_contribution
62,6.2,8.0,2.0,1.0,1.63,0.0,0.0,178000.0,0.0,212.0,62900.0,241000.0,18500.0,0.0,187000.0,7460.0,0.0,0.0,27700.0,241000.0,-12.6,-0.01,0.0,728.0,0.0,0.0,0.0,0.0,62200.0,0.0,1400.0,0.0,0.0,0.0,0.0,26300.0,95.18716577540107,73.85892116182573,1.0965169461709863,77.59336099585063,0.9518716577540107,0.07676348547717843
63,6.3,8.0,3.0,1.0,1.63,0.0,0.0,176000.0,0.0,212.0,62100.0,239000.0,16300.0,0.0,187000.0,7490.0,0.0,0.0,27800.0,239000.0,-9.52,0.0,0.0,737.0,0.0,0.0,0.0,0.0,61300.0,0.0,1400.0,0.0,0.0,0.0,0.0,26400.0,94.11764705882354,73.64016736401673,1.1097264257314106,78.24267782426779,0.9411764705882352,0.06820083682008368
64,6.4,8.0,4.0,1.0,1.63,0.0,0.0,175000.0,0.0,212.0,61400.0,237000.0,14500.0,0.0,187000.0,7510.0,0.0,0.0,27800.0,237000.0,-8.43,0.0,0.0,746.0,0.0,0.0,0.0,0.0,60700.0,0.0,1390.0,0.0,0.0,0.0,0.0,26400.0,93.58288770053476,73.83966244725738,1.1164845662427607,78.90295358649789,0.9358288770053476,0.06118143459915612
65,6.5,8.0,5.0,1.0,1.38,0.0,0.0,174000.0,0.0,212.0,60800.0,235000.0,12900.0,0.0,187000.0,7530.0,0.0,0.0,27800.0,235000.0,-11.5,0.0,0.0,755.0,0.0,0.0,0.0,0.0,60100.0,0.0,1380.0,0.0,0.0,0.0,0.0,26400.0,93.04812834224599,74.04255319148936,1.1233255241184599,79.57446808510639,0.9304812834224598,0.0548936170212766
66,6.6,8.0,6.0,1.0,1.5,0.0,0.0,174000.0,0.0,212.0,60400.0,234000.0,11600.0,0.0,187000.0,7550.0,0.0,0.0,27800.0,234000.0,-9.93,0.0,0.0,763.0,0.0,0.0,0.0,0.0,59600.0,0.0,1380.0,0.0,0.0,0.0,0.0,26400.0,93.04812834224599,74.35897435897436,1.1234604986482428,79.91452991452992,0.9304812834224598,0.04957264957264957
67,6.7,8.0,7.0,1.0,1.5,0.0,0.0,173000.0,0.0,212.0,60000.0,233000.0,10500.0,0.0,187000.0,7570.0,0.0,0.0,27700.0,233000.0,-5.05,0.0,0.0,770.0,0.0,0.0,0.0,0.0,59200.0,0.0,1370.0,0.0,0.0,0.0,0.0,26400.0,92.51336898395722,74.2489270386266,1.1303874750649823,80.25751072961373,0.9251336898395722,0.045064377682403435
68,6.8,8.0,8.0,1.0,1.38,0.0,0.0,172000.0,0.0,212.0,59600.0,232000.0,9520.0,0.0,187000.0,7590.0,0.0,0.0,27700.0,232000.0,-3.78,0.0,0.0,776.0,0.0,0.0,0.0,0.0,58900.0,0.0,1360.0,0.0,0.0,0.0,0.0,26300.0,91.97860962566847,74.13793103448276,1.1374004014354357,80.60344827586206,0.9197860962566846,0.04103448275862069
69,6.9,8.0,9.0,1.0,1.25,0.0,0.0,171000.0,0.0,212.0,59400.0,231000.0,8700.0,0.0,187000.0,7610.0,0.0,0.0,27600.0,231000.0,-2.45,0.0,0.0,781.0,0.0,0.0,0.0,0.0,58600.0,0.0,1350.0,0.0,0.0,0.0,0.0,26200.0,91.44385026737967,74.02597402597402,1.1445008874472122,80.95238095238095,0.9144385026737968,0.03766233766233766
70,7.0,8.0,10.0,1.0,1.5,0.0,0.0,171000.0,0.0,212.0,59100.0,230000.0,7980.0,0.0,187000.0,7620.0,0.0,0.0,27500.0,230000.0,-0.456,0.0,0.0,786.0,0.0,0.0,0.0,0.0,58300.0,0.0,1340.0,0.0,0.0,0.0,0.0,26200.0,91.44385026737969,74.34782608695653,1.144570938915412,81.30434782608695,0.9144385026737969,0.034695652173913044
71,7.1,9.0,1.0,1.0,22800.0,0.0,0.0,174000.0,0.0,212.0,64000.0,261000.0,145.0,0.0,227000.0,7580.0,0.0,0.0,26100.0,261000.0,0.0111,0.0,0.0,1360.0,0.0,0.0,0.0,0.0,62600.0,0.0,1060.0,0.0,0.0,0.0,0.0,25100.0,76.65198237885463,66.66666666666666,1.364018747746665,86.97318007662835,0.7665198237885461,0.0005555555555555556
72,7.2,9.0,2.0,1.0,18900.0,0.0,0.0,176000.0,0.0,212.0,65600.0,260000.0,4.5,0.0,227000.0,7560.0,0.0,0.0,25600.0,260000.0,-1.29,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,64200.0,0.0,1010.0,0.0,0.0,0.0,0.0,24600.0,77.5330396475771,67.6923076923077,1.3476608881500831,87.3076923076923,0.775330396475771,1.730769230769231e-05
73,7.3,9.0,3.0,1.0,15800.0,0.0,0.0,177000.0,0.0,212.0,66900.0,260000.0,1.88,0.0,227000.0,7530.0,0.0,0.0,25300.0,260000.0,-5.95,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,65500.0,0.0,1000.0,0.0,0.0,0.0,0.0,24300.0,77.97356828193833,68.07692307692308,1.3394701127043134,87.3076923076923,0.7797356828193833,7.23076923076923e-06
74,7.4,9.0,4.0,1.0,13300.0,0.0,0.0,178000.0,0.0,212.0,68000.0,260000.0,1.88,0.0,227000.0,7510.0,0.0,0.0,25100.0,260000.0,-4.39,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,66600.0,0.0,1000.0,0.0,0.0,0.0,0.0,24100.0,78.41409691629956,68.46153846153847,1.3314563904041292,87.3076923076923,0.7841409691629957,7.23076923076923e-06
75,7.5,9.0,5.0,1.0,11200.0,0.0,0.0,179000.0,0.0,212.0,68800.0,260000.0,1.63,0.0,227000.0,7480.0,0.0,0.0,24900.0,260000.0,-10.4,0.0,0.0,1360.0,0.0,0.0,0.0,0.0,67500.0,0.0,1010.0,0.0,0.0,0.0,0.0,23900.0,78.8546255506608,68.84615384615384,1.3234608208955223,87.3076923076923,0.7885462555066078,6.269230769230769e-06
76,7.6,9.0,6.0,1.0,9420.0,0.0,0.0,180000.0,0.0,212.0,69600.0,260000.0,1.5,0.0,227000.0,7460.0,0.0,0.0,24800.0,260000.0,-12.4,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,68200.0,0.0,1020.0,0.0,0.0,0.0,0.0,23800.0,79.29515418502203,69.23076923076923,1.3156369537498551,87.3076923076923,0.7929515418502202,5.769230769230769e-06
77,7.7,9.0,7.0,1.0,7990.0,0.0,0.0,181000.0,0.0,212.0,70200.0,259000.0,1.88,0.0,227000.0,7440.0,0.0,0.0,24700.0,259000.0,-13.7,-0.01,0.0,1330.0,0.0,0.0,0.0,0.0,68800.0,0.0,1030.0,0.0,0.0,0.0,0.0,23700.0,79.73568281938326,69.88416988416989,1.3079050472459093,87.64478764478764,0.7973568281938327,7.258687258687259e-06
78,7.8,9.0,8.0,1.0,6820.0,0.0,0.0,182000.0,0.0,212.0,70700.0,259000.0,1.5,0.0,227000.0,7430.0,0.0,0.0,24700.0,259000.0,-10.7,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,69300.0,0.0,1030.0,0.0,0.0,0.0,0.0,23600.0,80.1762114537445,70.27027027027027,1.3003379733058371,87.64478764478764,0.8017621145374451,5.791505791505791e-06
79,7.9,9.0,9.0,1.0,5840.0,0.0,0.0,182000.0,0.0,212.0,71100.0,259000.0,1.75,0.0,227000.0,7420.0,0.0,0.0,24600.0,259000.0,-16.3,-0.01,0.0,1320.0,0.0,0.0,0.0,0.0,69800.0,0.0,1040.0,0.0,0.0,0.0,0.0,23600.0,80.1762114537445,70.27027027027027,1.3002634895176997,87.64478764478764,0.8017621145374451,6.756756756756757e-06
80,8.0,9.0,10.0,1.0,5030.0,0.0,0.0,183000.0,0.0,212.0,71400.0,259000.0,2.25,0.0,227000.0,7410.0,0.0,0.0,24600.0,259000.0,-17.5,-0.01,0.0,1310.0,0.0,0.0,0.0,0.0,70100.0,0.0,1040.0,0.0,0.0,0.0,0.0,23600.0,80.61674008810573,70.65637065637065,1.2927843271256905,87.64478764478764,0.8061674008810573,8.687258687258687e-06
81,8.1,10.0,1.0,1.0,517.0,0.0,0.0,182000.0,0.0,212.0,70500.0,253000.0,2830.0,0.0,218000.0,7400.0,0.0,0.0,24800.0,253000.0,-15.2,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,69400.0,0.0,1110.0,0.0,0.0,0.0,0.0,23700.0,83.48623853211008,71.93675889328063,1.2485681557846506,86.16600790513834,0.8348623853211008,0.011185770750988143
82,8.2,10.0,2.0,1.0,186.0,0.0,0.0,182000.0,0.0,212.0,70400.0,253000.0,2130.0,0.0,218000.0,7400.0,0.0,0.0,24900.0,253000.0,-15.4,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,69200.0,0.0,1120.0,0.0,0.0,0.0,0.0,23800.0,83.48623853211008,71.93675889328063,1.2485681557846506,86.16600790513834,0.8348623853211008,0.008418972332015811
83,8.3,10.0,3.0,1.0,48.0,0.0,0.0,182000.0,0.0,212.0,70300.0,252000.0,1680.0,0.0,218000.0,7400.0,0.0,0.0,25000.0,252000.0,-16.7,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,69100.0,0.0,1120.0,0.0,0.0,0.0,0.0,23800.0,83.4862385321101,72.22222222222221,1.2485681557846506,86.5079365079365,0.8348623853211008,0.006666666666666667
84,8.4,10.0,4.0,1.0,7.5,0.0,0.0,182000.0,0.0,212.0,70200.0,252000.0,1390.0,0.0,218000.0,7400.0,0.0,0.0,25000.0,252000.0,-17.3,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,69000.0,0.0,1130.0,0.0,0.0,0.0,0.0,23900.0,83.4862385321101,72.22222222222221,1.2485681557846506,86.5079365079365,0.8348623853211008,0.005515873015873016
85,8.5,10.0,5.0,1.0,3.25,0.0,0.0,182000.0,0.0,212.0,70100.0,252000.0,1190.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,252000.0,-16.7,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68900.0,0.0,1130.0,0.0,0.0,0.0,0.0,23900.0,83.4862385321101,72.22222222222221,1.2486396700841973,86.5079365079365,0.8348623853211008,0.004722222222222222
86,8.6,10.0,6.0,1.0,3.38,0.0,0.0,182000.0,0.0,212.0,70000.0,252000.0,1030.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,252000.0,-16.1,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68900.0,0.0,1130.0,0.0,0.0,0.0,0.0,23900.0,83.4862385321101,72.22222222222221,1.2486396700841973,86.5079365079365,0.8348623853211008,0.004087301587301587
87,8.7,10.0,7.0,1.0,3.13,0.0,0.0,181000.0,0.0,212.0,70000.0,252000.0,904.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,252000.0,-14.4,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23900.0,83.02752293577981,71.82539682539682,1.2558327092574457,86.5079365079365,0.8302752293577982,0.0035873015873015873
88,8.8,10.0,8.0,1.0,3.13,0.0,0.0,181000.0,0.0,212.0,70000.0,252000.0,811.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,252000.0,-14.6,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23900.0,83.02752293577981,71.82539682539682,1.2558327092574457,86.5079365079365,0.8302752293577982,0.0032182539682539682
89,8.9,10.0,9.0,1.0,3.5,0.0,0.0,181000.0,0.0,212.0,69900.0,251000.0,742.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,251000.0,-17.1,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23900.0,83.02752293577981,72.11155378486056,1.2558327092574457,86.85258964143426,0.8302752293577982,0.002956175298804781
90,9.0,10.0,10.0,1.0,3.63,0.0,0.0,181000.0,0.0,212.0,69900.0,251000.0,685.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,251000.0,-17.5,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23800.0,83.02752293577981,72.11155378486056,1.2558327092574457,86.85258964143426,0.8302752293577982,0.0027290836653386455
91,9.1,11.0,1.0,1.0,36000.0,0.0,0.0,186000.0,0.0,212.0,76400.0,298000.0,2.38,0.0,267000.0,7370.0,0.0,0.0,23700.0,298000.0,-12.5,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,74500.0,0.0,828.0,0.0,0.0,0.0,0.0,22900.0,69.66292134831461,62.41610738255034,1.4947097352068521,89.59731543624162,0.696629213483146,7.986577181208053e-06
92,9.2,11.0,2.0,1.0,30900.0,0.0,0.0,188000.0,0.0,212.0,78700.0,298000.0,1.75,0.0,267000.0,7340.0,0.0,0.0,23400.0,298000.0,-17.4,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,76800.0,0.0,788.0,0.0,0.0,0.0,0.0,22600.0,70.41198501872658,63.08724832214765,1.4779143141813351,89.59731543624162,0.7041198501872659,5.87248322147651e-06
93,9.3,11.0,3.0,1.0,26500.0,0.0,0.0,190000.0,0.0,212.0,80600.0,298000.0,1.5,0.0,267000.0,7300.0,0.0,0.0,23100.0,298000.0,-19.6,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,78700.0,0.0,782.0,0.0,0.0,0.0,0.0,22400.0,71.16104868913857,63.758389261744966,1.4614121510673235,89.59731543624162,0.7116104868913857,5.033557046979866e-06
94,9.4,11.0,4.0,1.0,22900.0,0.0,0.0,192000.0,0.0,212.0,82200.0,298000.0,1.75,0.0,267000.0,7270.0,0.0,0.0,23000.0,298000.0,-20.0,-0.01,0.0,1930.0,0.0,0.0,0.0,0.0,80200.0,0.0,788.0,0.0,0.0,0.0,0.0,22300.0,71.91011235955057,64.42953020134227,1.4453526768797704,89.59731543624162,0.7191011235955055,5.87248322147651e-06
95,9.5,11.0,5.0,1.0,19900.0,0.0,0.0,194000.0,0.0,212.0,83400.0,298000.0,1.5,0.0,267000.0,7230.0,0.0,0.0,23000.0,298000.0,-23.0,-0.01,0.0,1910.0,0.0,0.0,0.0,0.0,81500.0,0.0,799.0,0.0,0.0,0.0,0.0,22200.0,72.65917602996255,65.1006711409396,1.4295657760882368,89.59731543624162,0.7265917602996255,5.033557046979866e-06
96,9.6,11.0,6.0,1.0,17300.0,0.0,0.0,196000.0,0.0,212.0,84500.0,298000.0,1.5,0.0,267000.0,7200.0,0.0,0.0,23000.0,298000.0,-28.1,-0.01,0.0,1900.0,0.0,0.0,0.0,0.0,82600.0,0.0,810.0,0.0,0.0,0.0,0.0,22200.0,73.40823970037454,65.77181208053692,1.4141949152542372,89.59731543624162,0.7340823970037453,5.033557046979866e-06
97,9.7,11.0,7.0,1.0,15200.0,0.0,0.0,197000.0,0.0,212.0,85400.0,298000.0,1.38,0.0,267000.0,7170.0,0.0,0.0,23000.0,298000.0,-30.2,-0.01,0.0,1880.0,0.0,0.0,0.0,0.0,83500.0,0.0,821.0,0.0,0.0,0.0,0.0,22200.0,73.78277153558052,66.10738255033557,1.4065216246114944,89.59731543624162,0.7378277153558053,4.6308724832214765e-06
98,9.8,11.0,8.0,1.0,13500.0,0.0,0.0,198000.0,0.0,212.0,86100.0,298000.0,1.38,0.0,267000.0,7150.0,0.0,0.0,23100.0,298000.0,-38.5,-0.01,0.0,1870.0,0.0,0.0,0.0,0.0,84200.0,0.0,831.0,0.0,0.0,0.0,0.0,22200.0,74.15730337078652,66.44295302013423,1.399004453759497,89.59731543624162,0.7415730337078651,4.6308724832214765e-06
99,9.9,11.0,9.0,1.0,12000.0,0.0,0.0,199000.0,0.0,212.0,86700.0,298000.0,1.38,0.0,267000.0,7130.0,0.0,0.0,23100.0,298000.0,-39.4,-0.01,0.0,1850.0,0.0,0.0,0.0,0.0,84800.0,0.0,839.0,0.0,0.0,0.0,0.0,22300.0,74.53183520599251,66.77852348993288,1.3915672069630478,89.59731543624162,0.745318352059925,4.6308724832214765e-06
100,10.0,11.0,10.0,1.0,10700.0,0.0,0.0,200000.0,0.0,212.0,87200.0,298000.0,1.38,0.0,267000.0,7110.0,0.0,0.0,23200.0,298000.0,-26.0,-0.01,0.0,1840.0,0.0,0.0,0.0,0.0,85300.0,0.0,847.0,0.0,0.0,0.0,0.0,22300.0,74.90636704119851,67.11409395973155,1.384208616309814,89.59731543624162,0.7490636704119851,4.6308724832214765e-06
101,10.1,12.0,1.0,1.0,36300.0,0.0,0.0,204000.0,0.0,212.0,92600.0,333000.0,1.13,0.0,303000.0,7070.0,0.0,0.0,22600.0,333000.0,-30.2,-0.01,0.0,2420.0,0.0,0.0,0.0,0.0,90100.0,0.0,685.0,0.0,0.0,0.0,0.0,21900.0,67.32673267326732,61.261261261261254,1.5386177829685674,90.990990990991,0.6732673267326732,3.393393393393393e-06
102,10.2,12.0,2.0,1.0,31600.0,0.0,0.0,206000.0,0.0,212.0,94700.0,332000.0,1.5,0.0,303000.0,7030.0,0.0,0.0,22500.0,333000.0,-29.9,-0.01,0.0,2450.0,0.0,0.0,0.0,0.0,92200.0,0.0,668.0,0.0,0.0,0.0,0.0,21800.0,68.19157819396398,62.048192771084345,1.5228426395939085,90.990990990991,0.6819157819396398,4.504504504504505e-06
103,10.3,12.0,3.0,1.0,27600.0,0.0,0.0,208000.0,0.0,212.0,96400.0,332000.0,1.38,0.0,303000.0,6990.0,0.0,0.0,22400.0,332000.0,-29.0,-0.01,0.0,2440.0,0.0,0.0,0.0,0.0,94000.0,0.0,667.0,0.0,0.0,0.0,0.0,21800.0,68.64686468646865,62.65060240963856,1.5073876921546192,91.26506024096386,0.6864686468646864,4.156626506024096e-06
104,10.4,12.0,4.0,1.0,24300.0,0.0,0.0,210000.0,0.0,212.0,97800.0,332000.0,1.5,0.0,303000.0,6950.0,0.0,0.0,22500.0,332000.0,-16.6,0.0,0.0,2420.0,0.0,0.0,0.0,0.0,95400.0,0.0,671.0,0.0,0.0,0.0,0.0,21800.0,69.3069306930693,63.25301204819277,1.492243289830091,91.26506024096386,0.693069306930693,4.518072289156626e-06
105,10.5,12.0,5.0,1.0,21400.0,0.0,0.0,212000.0,0.0,212.0,99000.0,332000.0,1.88,0.0,303000.0,6920.0,0.0,0.0,22500.0,332000.0,-21.9,-0.01,0.0,2400.0,0.0,0.0,0.0,0.0,96600.0,0.0,678.0,0.0,0.0,0.0,0.0,21900.0,69.96699669966996,63.85542168674698,1.4774722059684027,91.26506024096386,0.6996699669966995,5.662650602409638e-06
106,10.6,12.0,6.0,1.0,19000.0,0.0,0.0,213000.0,0.0,212.0,99900.0,333000.0,1.75,0.0,303000.0,6890.0,0.0,0.0,22600.0,333000.0,-26.0,-0.01,0.0,2370.0,0.0,0.0,0.0,0.0,97600.0,0.0,685.0,0.0,0.0,0.0,0.0,21900.0,70.29702970297029,63.96396396396396,1.4700887875406337,90.990990990991,0.7029702970297029,5.255255255255255e-06
107,10.7,12.0,7.0,1.0,17000.0,0.0,0.0,215000.0,0.0,212.0,101000.0,333000.0,2.0,0.0,303000.0,6870.0,0.0,0.0,22700.0,333000.0,-27.1,-0.01,0.0,2350.0,0.0,0.0,0.0,0.0,98400.0,0.0,691.0,0.0,0.0,0.0,0.0,22000.0,70.95709570957095,64.56456456456456,1.4558208811800317,90.990990990991,0.7095709570957095,6.006006006006006e-06
108,10.8,12.0,8.0,1.0,15300.0,0.0,0.0,216000.0,0.0,212.0,101000.0,333000.0,1.75,0.0,303000.0,6850.0,0.0,0.0,22800.0,333000.0,-32.4,-0.01,0.0,2340.0,0.0,0.0,0.0,0.0,99100.0,0.0,697.0,0.0,0.0,0.0,0.0,22100.0,71.28712871287128,64.86486486486487,1.4487210136265838,90.990990990991,0.712871287128713,5.255255255255255e-06
109,10.9,12.0,9.0,1.0,13800.0,0.0,0.0,217000.0,0.0,212.0,102000.0,333000.0,1.75,0.0,303000.0,6830.0,0.0,0.0,22900.0,333000.0,-26.9,-0.01,0.0,2320.0,0.0,0.0,0.0,0.0,99600.0,0.0,704.0,0.0,0.0,0.0,0.0,22200.0,71.61716171617161,65.16516516516516,1.441690060427273,90.990990990991,0.7161716171617162,5.255255255255255e-06
110,11.0,12.0,10.0,1.0,12600.0,0.0,0.0,218000.0,0.0,212.0,102000.0,333000.0,2.0,0.0,303000.0,6810.0,0.0,0.0,23000.0,333000.0,-30.7,-0.01,0.0,2310.0,0.0,0.0,0.0,0.0,100000.0,0.0,711.0,0.0,0.0,0.0,0.0,22300.0,71.94719471947194,65.46546546546547,1.434727023059804,90.990990990991,0.7194719471947195,6.006006006006006e-06
111,11.1,13.0,1.0,1.0,1090.0,0.0,0.0,215000.0,0.0,212.0,97800.0,314000.0,16300.0,0.0,267000.0,6820.0,0.0,0.0,23800.0,314000.0,-28.4,-0.01,0.0,1740.0,0.0,0.0,0.0,0.0,96100.0,0.0,905.0,0.0,0.0,0.0,0.0,22900.0,80.52434456928839,68.47133757961782,1.2825439523489288,85.03184713375796,0.8052434456928838,0.05191082802547771
112,11.2,13.0,2.0,1.0,446.0,0.0,0.0,214000.0,0.0,212.0,96400.0,311000.0,12900.0,0.0,267000.0,6830.0,0.0,0.0,24100.0,311000.0,-30.4,-0.01,0.0,1700.0,0.0,0.0,0.0,0.0,94700.0,0.0,941.0,0.0,0.0,0.0,0.0,23100.0,80.1498127340824,68.81028938906752,1.2887966404402182,85.85209003215434,0.8014981273408239,0.041479099678456595
113,11.3,13.0,3.0,1.0,175.0,0.0,0.0,213000.0,0.0,212.0,95300.0,309000.0,10200.0,0.0,267000.0,6840.0,0.0,0.0,24200.0,309000.0,-30.7,-0.01,0.0,1700.0,0.0,0.0,0.0,0.0,93600.0,0.0,952.0,0.0,0.0,0.0,0.0,23300.0,79.77528089887642,68.93203883495146,1.2951105937136205,86.40776699029125,0.7977528089887641,0.03300970873786408
114,11.4,13.0,4.0,1.0,65.0,0.0,0.0,212000.0,0.0,212.0,94300.0,307000.0,8200.0,0.0,267000.0,6860.0,0.0,0.0,24400.0,307000.0,-24.3,-0.01,0.0,1700.0,0.0,0.0,0.0,0.0,92600.0,0.0,952.0,0.0,0.0,0.0,0.0,23400.0,79.4007490636704,69.05537459283387,1.3015501608657503,86.97068403908796,0.794007490636704,0.026710097719869708
115,11.5,13.0,5.0,1.0,23.6,0.0,0.0,211000.0,0.0,212.0,93600.0,305000.0,6600.0,0.0,267000.0,6870.0,0.0,0.0,24500.0,305000.0,-23.2,-0.01,0.0,1710.0,0.0,0.0,0.0,0.0,91900.0,0.0,949.0,0.0,0.0,0.0,0.0,23500.0,79.02621722846442,69.18032786885246,1.3079900063684906,87.54098360655738,0.7902621722846442,0.021639344262295083
116,11.6,13.0,6.0,1.0,8.75,0.0,0.0,211000.0,0.0,212.0,93000.0,304000.0,5330.0,0.0,267000.0,6880.0,0.0,0.0,24500.0,304000.0,-21.3,-0.01,0.0,1720.0,0.0,0.0,0.0,0.0,91300.0,0.0,945.0,0.0,0.0,0.0,0.0,23600.0,79.02621722846442,69.4078947368421,1.3080540858318637,87.82894736842105,0.790262172284644,0.017532894736842105
117,11.7,13.0,7.0,1.0,3.88,0.0,0.0,210000.0,0.0,212.0,92500.0,303000.0,4300.0,0.0,267000.0,6890.0,0.0,0.0,24600.0,303000.0,-22.5,-0.01,0.0,1730.0,0.0,0.0,0.0,0.0,90800.0,0.0,940.0,0.0,0.0,0.0,0.0,23700.0,78.65168539325842,69.3069306930693,1.3145586135591552,88.11881188118812,0.7865168539325842,0.01419141914191419
118,11.8,13.0,8.0,1.0,2.63,0.0,0.0,210000.0,0.0,212.0,92100.0,302000.0,3470.0,0.0,267000.0,6900.0,0.0,0.0,24600.0,302000.0,-15.7,-0.01,0.0,1730.0,0.0,0.0,0.0,0.0,90400.0,0.0,937.0,0.0,0.0,0.0,0.0,23700.0,78.65168539325843,69.5364238410596,1.3146233382570163,88.41059602649007,0.7865168539325842,0.011490066225165563
119,11.9,13.0,9.0,1.0,2.75,0.0,0.0,210000.0,0.0,212.0,91800.0,302000.0,2810.0,0.0,267000.0,6910.0,0.0,0.0,24700.0,302000.0,-22.8,-0.01,0.0,1740.0,0.0,0.0,0.0,0.0,90000.0,0.0,933.0,0.0,0.0,0.0,0.0,23700.0,78.65168539325843,69.5364238410596,1.314688069328869,88.41059602649007,0.7865168539325842,0.009304635761589405
120,12.0,13.0,10.0,1.0,1.75,0.0,0.0,210000.0,0.0,212.0,91500.0,301000.0,2260.0,0.0,267000.0,6920.0,0.0,0.0,24700.0,301000.0,-28.5,-0.01,0.0,1750.0,0.0,0.0,0.0,0.0,89800.0,0.0,930.0,0.0,0.0,0.0,0.0,23800.0,78.65168539325843,69.76744186046511,1.3147528067756549,88.70431893687709,0.7865168539325841,0.007508305647840532
121,12.1,14.0,1.0,1.0,24900.0,0.0,0.0,213000.0,0.0,212.0,96100.0,334000.0,3.25,0.0,303000.0,6900.0,0.0,0.0,24000.0,334000.0,-29.0,-0.01,0.0,2310.0,0.0,0.0,0.0,0.0,93800.0,0.0,732.0,0.0,0.0,0.0,0.0,23200.0,70.29702970297029,63.772455089820355,1.470160116448326,90.71856287425149,0.7029702970297029,9.730538922155688e-06
122,12.2,14.0,2.0,1.0,21500.0,0.0,0.0,214000.0,0.0,212.0,97700.0,334000.0,2.25,0.0,303000.0,6880.0,0.0,0.0,23800.0,334000.0,-25.1,-0.01,0.0,2350.0,0.0,0.0,0.0,0.0,95400.0,0.0,710.0,0.0,0.0,0.0,0.0,23100.0,70.62706270627064,64.07185628742515,1.462920046349942,90.71856287425149,0.7062706270627063,6.736526946107784e-06
123,12.3,14.0,3.0,1.0,18600.0,0.0,0.0,216000.0,0.0,212.0,99000.0,334000.0,2.38,0.0,303000.0,6860.0,0.0,0.0,23800.0,334000.0,-23.4,-0.01,0.0,2350.0,0.0,0.0,0.0,0.0,96600.0,0.0,704.0,0.0,0.0,0.0,0.0,23100.0,71.28712871287128,64.67065868263472,1.4487902840202735,90.71856287425149,0.7128712871287128,7.125748502994012e-06
