,time,period,step,zon,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,stoarge_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,perecent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out,river_contribution,river_contribution_2,river_contribution_3,well_contribution,total_contribution,storage_contribution
186,18.6,20.0,6.0,1.0,3.13,0.0,0.0,221000.0,0.0,212.0,97300.0,319000.0,958.0,0.0,285000.0,6750.0,0.0,0.0,25800.0,319000.0,-27.6,-0.01,0.0,1960.0,0.0,0.0,0.0,0.0,95400.0,0.0,867.0,0.0,0.0,0.0,0.0,25000.0,77.54385964912281,69.27899686520375,1.3302217036172694,89.34169278996865,0.775438596491228,0.0030031347962382444
187,18.7,20.0,7.0,1.0,3.63,0.0,0.0,221000.0,0.0,212.0,97200.0,319000.0,790.0,0.0,285000.0,6750.0,0.0,0.0,25800.0,319000.0,-31.7,-0.01,0.0,1970.0,0.0,0.0,0.0,0.0,95300.0,0.0,866.0,0.0,0.0,0.0,0.0,25000.0,77.54385964912281,69.27899686520375,1.3302217036172694,89.34169278996865,0.775438596491228,0.0024764890282131663
188,18.8,20.0,8.0,1.0,3.63,0.0,0.0,221000.0,0.0,212.0,97200.0,318000.0,640.0,0.0,285000.0,6760.0,0.0,0.0,25800.0,318000.0,-27.1,-0.01,0.0,1970.0,0.0,0.0,0.0,0.0,95200.0,0.0,866.0,0.0,0.0,0.0,0.0,25000.0,77.54385964912281,69.49685534591194,1.3302837938760268,89.62264150943396,0.7754385964912279,0.002012578616352201
189,18.9,20.0,9.0,1.0,4.0,0.0,0.0,221000.0,0.0,212.0,97100.0,318000.0,521.0,0.0,285000.0,6760.0,0.0,0.0,25800.0,318000.0,-26.0,-0.01,0.0,1970.0,0.0,0.0,0.0,0.0,95100.0,0.0,865.0,0.0,0.0,0.0,0.0,25000.0,77.54385964912281,69.49685534591194,1.3302837938760268,89.62264150943396,0.7754385964912279,0.0016383647798742138
190,19.0,20.0,10.0,1.0,3.88,0.0,0.0,221000.0,0.0,212.0,97100.0,318000.0,422.0,0.0,285000.0,6760.0,0.0,0.0,25800.0,318000.0,-27.1,-0.01,0.0,1970.0,0.0,0.0,0.0,0.0,95100.0,0.0,865.0,0.0,0.0,0.0,0.0,25000.0,77.54385964912281,69.49685534591194,1.3302837938760268,89.62264150943396,0.7754385964912279,0.0013270440251572327
191,19.1,21.0,1.0,1.0,6340.0,0.0,0.0,222000.0,0.0,212.0,98200.0,326000.0,3.13,0.0,294000.0,6750.0,0.0,0.0,25700.0,327000.0,-26.7,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,96100.0,0.0,815.0,0.0,0.0,0.0,0.0,24800.0,75.7418304745211,68.09815950920245,1.3658536585365855,89.90825688073394,0.7574183047452109,9.571865443425077e-06
192,19.2,21.0,2.0,1.0,5470.0,0.0,0.0,222000.0,0.0,212.0,98600.0,326000.0,2.75,0.0,294000.0,6750.0,0.0,0.0,25600.0,326000.0,-28.2,-0.01,0.0,2120.0,0.0,0.0,0.0,0.0,96500.0,0.0,810.0,0.0,0.0,0.0,0.0,24800.0,75.51020408163265,68.09815950920245,1.3658536585365855,90.1840490797546,0.7551020408163265,8.435582822085889e-06
193,19.3,21.0,3.0,1.0,4740.0,0.0,0.0,223000.0,0.0,212.0,98900.0,326000.0,2.75,0.0,294000.0,6740.0,0.0,0.0,25600.0,326000.0,-29.0,-0.01,0.0,2120.0,0.0,0.0,0.0,0.0,96800.0,0.0,809.0,0.0,0.0,0.0,0.0,24800.0,75.85034013605443,68.40490797546013,1.3594747063719597,90.1840490797546,0.7585034013605444,8.435582822085889e-06
194,19.4,21.0,4.0,1.0,4130.0,0.0,0.0,223000.0,0.0,212.0,99200.0,326000.0,2.38,0.0,294000.0,6740.0,0.0,0.0,25600.0,326000.0,-29.6,-0.01,0.0,2120.0,0.0,0.0,0.0,0.0,97100.0,0.0,810.0,0.0,0.0,0.0,0.0,24800.0,75.85034013605443,68.40490797546013,1.3594747063719597,90.1840490797546,0.7585034013605444,7.300613496932515e-06
195,19.5,21.0,5.0,1.0,3620.0,0.0,0.0,223000.0,0.0,212.0,99400.0,326000.0,2.5,0.0,294000.0,6730.0,0.0,0.0,25600.0,326000.0,-31.0,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,97300.0,0.0,811.0,0.0,0.0,0.0,0.0,24800.0,75.85034013605443,68.40490797546013,1.359411846303232,90.1840490797546,0.7585034013605444,7.668711656441718e-06
196,19.6,21.0,6.0,1.0,3190.0,0.0,0.0,223000.0,0.0,212.0,99600.0,326000.0,2.75,0.0,294000.0,6730.0,0.0,0.0,25600.0,326000.0,-32.8,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,97400.0,0.0,813.0,0.0,0.0,0.0,0.0,24800.0,75.85034013605443,68.40490797546013,1.359411846303232,90.1840490797546,0.7585034013605444,8.435582822085889e-06
197,19.7,21.0,7.0,1.0,2840.0,0.0,0.0,224000.0,0.0,212.0,99700.0,326000.0,2.5,0.0,294000.0,6730.0,0.0,0.0,25600.0,326000.0,-30.2,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,97600.0,0.0,815.0,0.0,0.0,0.0,0.0,24800.0,76.1904761904762,68.71165644171779,1.3531550605237723,90.1840490797546,0.761904761904762,7.668711656441718e-06
198,19.8,21.0,8.0,1.0,2540.0,0.0,0.0,224000.0,0.0,212.0,99800.0,326000.0,2.63,0.0,294000.0,6720.0,0.0,0.0,25600.0,326000.0,-30.7,-0.01,0.0,2100.0,0.0,0.0,0.0,0.0,97700.0,0.0,816.0,0.0,0.0,0.0,0.0,24800.0,76.1904761904762,68.71165644171779,1.3530927835051547,90.1840490797546,0.761904761904762,8.067484662576686e-06
199,19.9,21.0,9.0,1.0,2290.0,0.0,0.0,224000.0,0.0,212.0,99900.0,326000.0,2.5,0.0,294000.0,6720.0,0.0,0.0,25600.0,326000.0,-32.1,-0.01,0.0,2100.0,0.0,0.0,0.0,0.0,97800.0,0.0,818.0,0.0,0.0,0.0,0.0,24800.0,76.1904761904762,68.71165644171779,1.3530927835051547,90.1840490797546,0.761904761904762,7.668711656441718e-06
200,20.0,21.0,10.0,1.0,2080.0,0.0,0.0,224000.0,0.0,212.0,100000.0,326000.0,2.63,0.0,294000.0,6720.0,0.0,0.0,25700.0,326000.0,-34.1,-0.01,0.0,2100.0,0.0,0.0,0.0,0.0,97900.0,0.0,819.0,0.0,0.0,0.0,0.0,24800.0,76.1904761904762,68.71165644171779,1.3530927835051547,90.1840490797546,0.761904761904762,8.067484662576686e-06
201,20.1,22.0,1.0,1.0,2.63,0.0,0.0,223000.0,0.0,212.0,97600.0,320000.0,11400.0,0.0,276000.0,6730.0,0.0,0.0,26100.0,321000.0,-31.3,-0.01,0.0,1820.0,0.0,0.0,0.0,0.0,95800.0,0.0,918.0,0.0,0.0,0.0,0.0,25100.0,81.04959239130434,69.6875,1.2761825495907893,85.98130841121495,0.8104959239130435,0.03551401869158879
202,20.2,22.0,2.0,1.0,1.88,0.0,0.0,222000.0,0.0,212.0,96800.0,319000.0,9720.0,0.0,276000.0,6730.0,0.0,0.0,26200.0,319000.0,-32.5,-0.01,0.0,1800.0,0.0,0.0,0.0,0.0,95000.0,0.0,934.0,0.0,0.0,0.0,0.0,25200.0,80.43478260869566,69.59247648902821,1.2821108375528407,86.52037617554859,0.8043478260869565,0.030470219435736676
203,20.3,22.0,3.0,1.0,1.75,0.0,0.0,221000.0,0.0,212.0,96200.0,318000.0,8270.0,0.0,276000.0,6740.0,0.0,0.0,26300.0,318000.0,-30.9,-0.01,0.0,1800.0,0.0,0.0,0.0,0.0,94400.0,0.0,938.0,0.0,0.0,0.0,0.0,25300.0,80.07246376811594,69.49685534591194,1.288154578549426,86.79245283018868,0.8007246376811593,0.0260062893081761
204,20.4,22.0,4.0,1.0,1.75,0.0,0.0,221000.0,0.0,212.0,95600.0,316000.0,7050.0,0.0,276000.0,6750.0,0.0,0.0,26300.0,316000.0,-26.8,-0.01,0.0,1810.0,0.0,0.0,0.0,0.0,93800.0,0.0,937.0,0.0,0.0,0.0,0.0,25400.0,80.07246376811594,69.9367088607595,1.2882147024504085,87.34177215189874,0.8007246376811594,0.022310126582278482
205,20.5,22.0,5.0,1.0,1.5,0.0,0.0,220000.0,0.0,212.0,95200.0,315000.0,6050.0,0.0,276000.0,6760.0,0.0,0.0,26300.0,315000.0,-31.4,-0.01,0.0,1810.0,0.0,0.0,0.0,0.0,93400.0,0.0,934.0,0.0,0.0,0.0,0.0,25400.0,79.71014492753623,69.84126984126983,1.2943162633652223,87.61904761904762,0.7971014492753622,0.019206349206349206
206,20.6,22.0,6.0,1.0,1.75,0.0,0.0,220000.0,0.0,212.0,94800.0,315000.0,5210.0,0.0,276000.0,6770.0,0.0,0.0,26300.0,315000.0,-27.1,-0.01,0.0,1820.0,0.0,0.0,0.0,0.0,93000.0,0.0,931.0,0.0,0.0,0.0,0.0,25400.0,79.71014492753623,69.84126984126983,1.294376963841861,87.61904761904762,0.7971014492753622,0.016539682539682538
207,20.7,22.0,7.0,1.0,1.75,0.0,0.0,219000.0,0.0,212.0,94500.0,314000.0,4520.0,0.0,276000.0,6780.0,0.0,0.0,26300.0,314000.0,-43.3,-0.01,0.0,1820.0,0.0,0.0,0.0,0.0,92700.0,0.0,928.0,0.0,0.0,0.0,0.0,25400.0,79.34782608695652,69.7452229299363,1.300537178399774,87.89808917197452,0.7934782608695652,0.014394904458598727
208,20.8,22.0,8.0,1.0,2.0,0.0,0.0,219000.0,0.0,212.0,94300.0,313000.0,3950.0,0.0,276000.0,6790.0,0.0,0.0,26300.0,313000.0,-43.7,-0.01,0.0,1830.0,0.0,0.0,0.0,0.0,92400.0,0.0,925.0,0.0,0.0,0.0,0.0,25400.0,79.34782608695652,69.96805111821087,1.3005984637858725,88.17891373801918,0.7934782608695652,0.012619808306709265
209,20.9,22.0,9.0,1.0,2.0,0.0,0.0,219000.0,0.0,212.0,94100.0,313000.0,3460.0,0.0,276000.0,6790.0,0.0,0.0,26300.0,313000.0,-43.2,-0.01,0.0,1830.0,0.0,0.0,0.0,0.0,92200.0,0.0,922.0,0.0,0.0,0.0,0.0,25400.0,79.34782608695652,69.96805111821087,1.3005984637858725,88.17891373801918,0.7934782608695652,0.011054313099041533
210,21.0,22.0,10.0,1.0,1.63,0.0,0.0,218000.0,0.0,212.0,93900.0,312000.0,3050.0,0.0,276000.0,6800.0,0.0,0.0,26300.0,312000.0,-40.7,-0.01,0.0,1840.0,0.0,0.0,0.0,0.0,92100.0,0.0,920.0,0.0,0.0,0.0,0.0,25400.0,78.98550724637681,69.87179487179486,1.3068181818181819,88.46153846153845,0.7898550724637681,0.009775641025641026
211,21.1,23.0,1.0,1.0,10600.0,0.0,0.0,220000.0,0.0,212.0,96200.0,327000.0,4.13,0.0,294000.0,6790.0,0.0,0.0,25900.0,327000.0,-41.9,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,94100.0,0.0,816.0,0.0,0.0,0.0,0.0,25100.0,74.82993197278911,67.2782874617737,1.3789221893907415,89.90825688073394,0.7482993197278912,1.2629969418960244e-05
212,21.2,23.0,2.0,1.0,9060.0,0.0,0.0,220000.0,0.0,212.0,96900.0,327000.0,3.38,0.0,294000.0,6780.0,0.0,0.0,25800.0,327000.0,-45.4,-0.01,0.0,2130.0,0.0,0.0,0.0,0.0,94800.0,0.0,804.0,0.0,0.0,0.0,0.0,25000.0,74.82993197278911,67.2782874617737,1.3788575180564675,89.90825688073394,0.7482993197278912,1.0336391437308869e-05
213,21.3,23.0,3.0,1.0,7720.0,0.0,0.0,221000.0,0.0,212.0,97500.0,327000.0,2.88,0.0,294000.0,6770.0,0.0,0.0,25700.0,327000.0,-42.3,-0.01,0.0,2140.0,0.0,0.0,0.0,0.0,95400.0,0.0,801.0,0.0,0.0,0.0,0.0,24900.0,75.17006802721087,67.58409785932722,1.3723568127713206,89.90825688073394,0.7517006802721088,8.807339449541284e-06
214,21.4,23.0,4.0,1.0,6610.0,0.0,0.0,222000.0,0.0,212.0,98000.0,327000.0,2.88,0.0,294000.0,6760.0,0.0,0.0,25700.0,327000.0,-47.0,-0.01,0.0,2130.0,0.0,0.0,0.0,0.0,95800.0,0.0,802.0,0.0,0.0,0.0,0.0,24900.0,75.51020408163265,67.88990825688074,1.3659171157777366,89.90825688073394,0.7551020408163267,8.807339449541284e-06
215,21.5,23.0,5.0,1.0,5690.0,0.0,0.0,222000.0,0.0,212.0,98400.0,326000.0,2.5,0.0,294000.0,6750.0,0.0,0.0,25700.0,327000.0,-49.3,-0.02,0.0,2130.0,0.0,0.0,0.0,0.0,96200.0,0.0,805.0,0.0,0.0,0.0,0.0,24900.0,75.7418304745211,68.09815950920245,1.3658536585365855,89.90825688073394,0.7574183047452109,7.645259938837921e-06
216,21.6,23.0,6.0,1.0,4940.0,0.0,0.0,223000.0,0.0,212.0,98700.0,326000.0,2.75,0.0,294000.0,6750.0,0.0,0.0,25700.0,327000.0,-48.4,-0.01,0.0,2120.0,0.0,0.0,0.0,0.0,96600.0,0.0,807.0,0.0,0.0,0.0,0.0,24900.0,76.08300989107299,68.40490797546013,1.3595375722543352,89.90825688073394,0.7608300989107301,8.409785932721713e-06
217,21.7,23.0,7.0,1.0,4310.0,0.0,0.0,223000.0,0.0,212.0,98900.0,326000.0,2.5,0.0,294000.0,6740.0,0.0,0.0,25700.0,327000.0,-32.2,-0.01,0.0,2120.0,0.0,0.0,0.0,0.0,96800.0,0.0,810.0,0.0,0.0,0.0,0.0,24900.0,76.08300989107299,68.40490797546013,1.3594747063719597,89.90825688073394,0.7608300989107301,7.645259938837921e-06
218,21.8,23.0,8.0,1.0,3790.0,0.0,0.0,223000.0,0.0,212.0,99200.0,326000.0,2.5,0.0,294000.0,6730.0,0.0,0.0,25700.0,327000.0,-29.7,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,97000.0,0.0,812.0,0.0,0.0,0.0,0.0,24900.0,76.08300989107299,68.40490797546013,1.359411846303232,89.90825688073394,0.7608300989107301,7.645259938837921e-06
219,21.9,23.0,9.0,1.0,3360.0,0.0,0.0,224000.0,0.0,212.0,99300.0,326000.0,2.25,0.0,294000.0,6730.0,0.0,0.0,25700.0,327000.0,-30.9,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,97200.0,0.0,814.0,0.0,0.0,0.0,0.0,24900.0,76.42418930762489,68.71165644171779,1.3531550605237723,89.90825688073394,0.7642418930762489,6.880733944954129e-06
220,22.0,23.0,10.0,1.0,3000.0,0.0,0.0,224000.0,0.0,212.0,99500.0,327000.0,2.63,0.0,294000.0,6720.0,0.0,0.0,25700.0,327000.0,-29.8,-0.01,0.0,2110.0,0.0,0.0,0.0,0.0,97400.0,0.0,816.0,0.0,0.0,0.0,0.0,24900.0,76.19047619047619,68.50152905198776,1.3530927835051547,89.90825688073394,0.7619047619047619,8.042813455657492e-06
221,22.1,24.0,1.0,1.0,163.0,0.0,0.0,223000.0,0.0,212.0,98400.0,322000.0,4150.0,0.0,285000.0,6730.0,0.0,0.0,25900.0,322000.0,-33.4,-0.01,0.0,1960.0,0.0,0.0,0.0,0.0,96400.0,0.0,865.0,0.0,0.0,0.0,0.0,25100.0,78.24561403508773,69.25465838509317,1.3177971979470107,88.50931677018633,0.7824561403508772,0.012888198757763975
222,22.2,24.0,2.0,1.0,43.6,0.0,0.0,223000.0,0.0,212.0,98100.0,321000.0,3350.0,0.0,285000.0,6730.0,0.0,0.0,26000.0,321000.0,-30.5,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,96100.0,0.0,874.0,0.0,0.0,0.0,0.0,25100.0,78.24561403508771,69.47040498442367,1.3177971979470107,88.78504672897196,0.7824561403508771,0.010436137071651091
223,22.3,24.0,3.0,1.0,8.88,0.0,0.0,223000.0,0.0,212.0,97800.0,321000.0,2750.0,0.0,285000.0,6730.0,0.0,0.0,26000.0,321000.0,-31.9,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,95800.0,0.0,877.0,0.0,0.0,0.0,0.0,25200.0,78.24561403508771,69.47040498442367,1.3177971979470107,88.78504672897196,0.7824561403508771,0.008566978193146417
224,22.4,24.0,4.0,1.0,2.5,0.0,0.0,222000.0,0.0,212.0,97600.0,320000.0,2270.0,0.0,285000.0,6730.0,0.0,0.0,26100.0,320000.0,-31.9,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,95600.0,0.0,877.0,0.0,0.0,0.0,0.0,25200.0,77.89473684210526,69.375,1.323918799646955,89.0625,0.7789473684210526,0.00709375
225,22.5,24.0,5.0,1.0,2.25,0.0,0.0,222000.0,0.0,212.0,97400.0,320000.0,1880.0,0.0,285000.0,6740.0,0.0,0.0,26100.0,320000.0,-29.8,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,95400.0,0.0,877.0,0.0,0.0,0.0,0.0,25200.0,77.89473684210526,69.375,1.323980302889529,89.0625,0.7789473684210526,0.005875
226,22.6,24.0,6.0,1.0,2.25,0.0,0.0,222000.0,0.0,212.0,97200.0,320000.0,1560.0,0.0,285000.0,6740.0,0.0,0.0,26100.0,320000.0,-28.9,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,95300.0,0.0,876.0,0.0,0.0,0.0,0.0,25200.0,77.89473684210526,69.375,1.323980302889529,89.0625,0.7789473684210526,0.004875
227,22.7,24.0,7.0,1.0,2.25,0.0,0.0,222000.0,0.0,212.0,97100.0,319000.0,1300.0,0.0,285000.0,6740.0,0.0,0.0,26100.0,319000.0,-27.2,-0.01,0.0,1960.0,0.0,0.0,0.0,0.0,95200.0,0.0,875.0,0.0,0.0,0.0,0.0,25200.0,77.89473684210526,69.59247648902821,1.323980302889529,89.34169278996865,0.7789473684210527,0.0040752351097178684
228,22.8,24.0,8.0,1.0,2.75,0.0,0.0,222000.0,0.0,212.0,97000.0,319000.0,1090.0,0.0,285000.0,6740.0,0.0,0.0,26100.0,319000.0,-25.8,-0.01,0.0,1960.0,0.0,0.0,0.0,0.0,95100.0,0.0,874.0,0.0,0.0,0.0,0.0,25300.0,77.89473684210526,69.59247648902821,1.323980302889529,89.34169278996865,0.7789473684210527,0.0034169278996865203
229,22.9,24.0,9.0,1.0,2.38,0.0,0.0,222000.0,0.0,212.0,97000.0,319000.0,916.0,0.0,285000.0,6750.0,0.0,0.0,26100.0,319000.0,-26.8,-0.01,0.0,1960.0,0.0,0.0,0.0,0.0,95000.0,0.0,873.0,0.0,0.0,0.0,0.0,25300.0,77.89473684210526,69.59247648902821,1.32404181184669,89.34169278996865,0.7789473684210527,0.0028714733542319747
230,23.0,24.0,10.0,1.0,3.25,0.0,0.0,222000.0,0.0,212.0,96900.0,319000.0,772.0,0.0,285000.0,6750.0,0.0,0.0,26100.0,319000.0,-27.3,-0.01,0.0,1960.0,0.0,0.0,0.0,0.0,94900.0,0.0,873.0,0.0,0.0,0.0,0.0,25300.0,77.89473684210526,69.59247648902821,1.32404181184669,89.34169278996865,0.7789473684210527,0.002420062695924765
231,23.1,25.0,1.0,1.0,19400.0,0.0,0.0,224000.0,0.0,212.0,100000.0,344000.0,2.38,0.0,312000.0,6730.0,0.0,0.0,25600.0,344000.0,-26.6,-0.01,0.0,2390.0,0.0,0.0,0.0,0.0,98100.0,0.0,732.0,0.0,0.0,0.0,0.0,24800.0,71.79487179487181,65.11627906976744,1.4360012887191052,90.69767441860465,0.717948717948718,6.918604651162791e-06
232,23.2,25.0,2.0,1.0,16700.0,0.0,0.0,225000.0,0.0,212.0,102000.0,344000.0,1.88,0.0,312000.0,6720.0,0.0,0.0,25400.0,344000.0,-31.1,-0.01,0.0,2420.0,0.0,0.0,0.0,0.0,99300.0,0.0,716.0,0.0,0.0,0.0,0.0,24700.0,72.11538461538463,65.40697674418605,1.4293567894447499,90.69767441860465,0.7211538461538463,5.465116279069767e-06
233,23.3,25.0,3.0,1.0,14400.0,0.0,0.0,227000.0,0.0,212.0,103000.0,344000.0,1.75,0.0,312000.0,6700.0,0.0,0.0,25400.0,344000.0,-30.0,-0.01,0.0,2420.0,0.0,0.0,0.0,0.0,100000.0,0.0,714.0,0.0,0.0,0.0,0.0,24700.0,72.75641025641025,65.98837209302324,1.4162505674080799,90.69767441860465,0.7275641025641024,5.087209302325581e-06
234,23.4,25.0,4.0,1.0,12400.0,0.0,0.0,228000.0,0.0,212.0,104000.0,344000.0,1.75,0.0,312000.0,6690.0,0.0,0.0,25400.0,344000.0,-29.4,-0.01,0.0,2410.0,0.0,0.0,0.0,0.0,101000.0,0.0,717.0,0.0,0.0,0.0,0.0,24600.0,73.07692307692307,66.27906976744185,1.4097871763589536,90.69767441860465,0.7307692307692307,5.087209302325581e-06
235,23.5,25.0,5.0,1.0,10800.0,0.0,0.0,229000.0,0.0,212.0,104000.0,344000.0,1.63,0.0,312000.0,6670.0,0.0,0.0,25400.0,344000.0,-33.5,-0.01,0.0,2400.0,0.0,0.0,0.0,0.0,102000.0,0.0,722.0,0.0,0.0,0.0,0.0,24600.0,73.3974358974359,66.56976744186046,1.4033193900958036,90.69767441860465,0.7339743589743589,4.738372093023256e-06
236,23.6,25.0,6.0,1.0,9500.0,0.0,0.0,229000.0,0.0,212.0,105000.0,344000.0,1.75,0.0,312000.0,6660.0,0.0,0.0,25400.0,344000.0,-32.9,-0.01,0.0,2390.0,0.0,0.0,0.0,0.0,102000.0,0.0,726.0,0.0,0.0,0.0,0.0,24600.0,73.3974358974359,66.56976744186046,1.4032562741746875,90.69767441860465,0.7339743589743589,5.087209302325581e-06
237,23.7,25.0,7.0,1.0,8390.0,0.0,0.0,230000.0,0.0,212.0,105000.0,344000.0,1.75,0.0,312000.0,6650.0,0.0,0.0,25400.0,344000.0,-36.6,-0.01,0.0,2380.0,0.0,0.0,0.0,0.0,103000.0,0.0,731.0,0.0,0.0,0.0,0.0,24700.0,73.71794871794873,66.86046511627907,1.396910678307589,90.69767441860465,0.7371794871794872,5.087209302325581e-06
238,23.8,25.0,8.0,1.0,7450.0,0.0,0.0,231000.0,0.0,212.0,106000.0,344000.0,1.88,0.0,312000.0,6630.0,0.0,0.0,25400.0,344000.0,-28.7,-0.01,0.0,2370.0,0.0,0.0,0.0,0.0,103000.0,0.0,735.0,0.0,0.0,0.0,0.0,24700.0,74.03846153846155,67.15116279069767,1.3905602353255784,90.69767441860465,0.7403846153846153,5.465116279069767e-06
239,23.9,25.0,9.0,1.0,6670.0,0.0,0.0,231000.0,0.0,212.0,106000.0,344000.0,2.0,0.0,312000.0,6630.0,0.0,0.0,25500.0,344000.0,-28.8,-0.01,0.0,2370.0,0.0,0.0,0.0,0.0,104000.0,0.0,740.0,0.0,0.0,0.0,0.0,24700.0,74.03846153846155,67.15116279069767,1.3905602353255784,90.69767441860465,0.7403846153846153,5.813953488372093e-06
240,24.0,25.0,10.0,1.0,6000.0,0.0,0.0,232000.0,0.0,212.0,106000.0,344000.0,2.25,0.0,312000.0,6620.0,0.0,0.0,25500.0,344000.0,-27.1,-0.01,0.0,2360.0,0.0,0.0,0.0,0.0,104000.0,0.0,743.0,0.0,0.0,0.0,0.0,24800.0,74.35897435897436,67.44186046511628,1.384328689324696,90.69767441860465,0.7435897435897436,6.540697674418604e-06
241,24.1,26.0,1.0,1.0,35.4,0.0,0.0,229000.0,0.0,212.0,102000.0,331000.0,18000.0,0.0,281000.0,6630.0,0.0,0.0,26200.0,331000.0,-29.6,-0.01,0.0,1850.0,0.0,0.0,0.0,0.0,100000.0,0.0,905.0,0.0,0.0,0.0,0.0,25300.0,81.49466192170817,69.18429003021149,1.263659666321896,84.89425981873111,0.8149466192170819,0.054380664652567974
242,24.2,26.0,2.0,1.0,2.0,0.0,0.0,228000.0,0.0,212.0,101000.0,329000.0,15100.0,0.0,281000.0,6640.0,0.0,0.0,26400.0,329000.0,-28.6,-0.01,0.0,1830.0,0.0,0.0,0.0,0.0,99000.0,0.0,936.0,0.0,0.0,0.0,0.0,25400.0,81.13879003558719,69.30091185410335,1.2694253704372966,85.41033434650456,0.8113879003558719,0.04589665653495441
243,24.3,26.0,3.0,1.0,1.88,0.0,0.0,227000.0,0.0,212.0,99700.0,327000.0,12800.0,0.0,281000.0,6650.0,0.0,0.0,26500.0,327000.0,-25.8,-0.01,0.0,1820.0,0.0,0.0,0.0,0.0,97900.0,0.0,944.0,0.0,0.0,0.0,0.0,25600.0,80.78291814946618,69.41896024464832,1.2752439301111866,85.93272171253822,0.807829181494662,0.03914373088685015
244,24.4,26.0,4.0,1.0,1.75,0.0,0.0,226000.0,0.0,212.0,98800.0,325000.0,10800.0,0.0,281000.0,6670.0,0.0,0.0,26600.0,325000.0,-36.1,-0.01,0.0,1830.0,0.0,0.0,0.0,0.0,97000.0,0.0,943.0,0.0,0.0,0.0,0.0,25700.0,80.4270462633452,69.53846153846153,1.2811744859344367,86.46153846153845,0.8042704626334519,0.03323076923076923
245,24.5,26.0,5.0,1.0,1.88,0.0,0.0,225000.0,0.0,212.0,98100.0,323000.0,9210.0,0.0,281000.0,6680.0,0.0,0.0,26700.0,323000.0,-29.8,-0.01,0.0,1840.0,0.0,0.0,0.0,0.0,96300.0,0.0,939.0,0.0,0.0,0.0,0.0,25700.0,80.0711743772242,69.65944272445822,1.2871015023818249,86.9969040247678,0.8007117437722422,0.028513931888544893
246,24.6,26.0,6.0,1.0,1.75,0.0,0.0,224000.0,0.0,212.0,97600.0,322000.0,7880.0,0.0,281000.0,6700.0,0.0,0.0,26700.0,322000.0,-29.5,-0.01,0.0,1850.0,0.0,0.0,0.0,0.0,95700.0,0.0,934.0,0.0,0.0,0.0,0.0,25800.0,79.7153024911032,69.56521739130434,1.2931431201104464,87.26708074534162,0.797153024911032,0.024472049689440993
247,24.7,26.0,7.0,1.0,1.63,0.0,0.0,224000.0,0.0,212.0,97100.0,321000.0,6780.0,0.0,281000.0,6710.0,0.0,0.0,26700.0,321000.0,-31.7,-0.01,0.0,1860.0,0.0,0.0,0.0,0.0,95200.0,0.0,929.0,0.0,0.0,0.0,0.0,25800.0,79.7153024911032,69.78193146417445,1.2932026324267107,87.53894080996885,0.7971530249110319,0.021121495327102804
